Nombre,Apellido,Género,Edad,Endeudamiento,Tipo de pensionista,Delito de mayor gravedad ,Cantidad de hijos,Lugar de residencia,Participación en un voluntariado,Estado civil,Participación anterior,Fumador,Preferencia viaje,Pension anual,Años tributados,Maltrato,Discapacidad
Sara,Ortiz,female,60,False,6,2,1,1,False,3,False,0,1,14261,16,False,0
Sofia,Morillo,female,69,False,6,0,2,1,False,3,False,0,1,27486,36,False,0
Tecla,Grau,female,64,False,2,0,2,1,False,2,False,0,3,16561,18,False,2
Ovidio,Ochoa,male,70,False,1,0,8,1,True,2,False,0,1,16339,16,False,2
Dominga,Peinado,female,78,False,3,0,2,4,False,2,False,0,2,16411,24,False,0
Florentina,Quintero,female,69,False,6,0,8,4,True,1,False,0,5,18464,33,False,0
Lino,Carlos,male,92,False,6,0,0,1,True,3,True,0,5,21172,42,False,1
Jesusa,Cerdá,female,67,False,6,0,2,1,False,2,False,0,4,16858,44,False,0
Isidora,Buendía,female,58,False,1,0,2,1,True,2,False,1,2,16378,42,False,3
Roberta,Rebollo,female,64,False,3,0,1,1,False,2,False,0,2,12608,38,False,0
Filomena,Vila,female,90,False,6,0,1,1,False,2,False,0,3,20217,41,False,0
Anabel,Barón,female,83,True,3,0,2,1,True,3,True,0,3,12847,40,False,3
Clotilde,Coll,female,68,False,1,0,1,1,False,2,True,0,5,11476,36,False,0
Rita,Maza,female,62,False,3,0,2,1,False,2,False,0,4,11888,44,False,2
Carla,Pi,female,62,False,4,0,8,2,False,1,False,0,1,24181,33,False,0
Jose Mari,Dalmau,unknown,77,False,3,0,2,1,False,2,False,0,2,18886,24,False,0
Valerio,Marqués,male,79,False,3,0,0,1,False,2,True,0,1,19528,30,False,0
Gustavo,Santos,male,66,False,4,0,2,1,True,3,True,0,4,27106,35,False,2
Cornelio,Catalán,male,71,False,4,0,0,1,False,2,False,0,3,17905,42,False,3
Anselma,Duran,female,59,False,6,0,3,4,False,3,False,0,2,40072,42,False,0
Lucas,Abascal,male,63,False,2,0,2,1,False,1,False,0,4,12317,40,False,3
Albert,Solé,male,80,False,4,0,0,1,False,2,True,0,4,24467,36,False,2
Teodoro,Silva,male,81,False,1,0,2,1,False,2,True,0,4,22160,40,False,3
Felix,Perea,male,63,False,1,0,0,1,False,2,False,0,5,11811,41,False,1
Pascual,Cervantes,male,75,False,4,2,2,1,False,1,False,0,3,12651,41,False,3
Rebeca,Pi,female,77,False,1,0,1,1,False,2,False,0,2,24684,42,False,0
Reyes,Arregui,female,63,False,1,0,1,1,False,3,True,0,4,24121,24,False,3
Ana Belen,Calderón,unknown,80,False,4,0,6,1,False,2,False,0,4,12974,44,False,0
Morena,Martin,female,64,True,5,0,0,1,True,2,False,0,3,19466,34,False,0
Fernando,Duran,male,75,False,5,0,2,1,False,2,True,0,4,22640,20,False,0
Yessica,Comas,unknown,70,False,5,0,2,1,False,2,False,0,2,21273,43,False,0
Bernarda,Sedano,female,63,True,2,0,1,4,False,2,False,0,3,14524,41,False,0
Cecilio,Barceló,male,69,False,6,0,2,4,False,2,False,0,3,18964,43,False,0
Edmundo,Clavero,male,60,True,3,0,2,4,False,3,False,0,3,16200,38,False,3
Nicanor,Saavedra,male,59,False,1,0,2,4,True,2,False,0,3,14060,43,False,0
Brigida,Cañellas,female,64,False,1,0,1,1,False,2,False,0,5,16424,33,False,0
Antonia,Bonet,female,68,False,5,0,2,1,False,1,False,0,3,15734,43,False,0
Anselma,Pedrero,female,79,False,4,0,0,4,False,3,False,0,4,18002,39,False,0
Marisa,Pujol,female,77,False,3,0,2,1,False,1,False,0,5,22623,27,False,0
Martirio,Vives,male,59,True,5,0,1,4,False,1,False,0,4,15221,18,False,0
Teodosio,Román,male,80,True,1,0,1,1,False,2,False,0,1,14645,44,False,0
Eleuterio,Cifuentes,male,76,True,6,0,2,4,True,1,False,0,4,16245,43,False,0
Jose Angel,Sáez,unknown,68,False,2,0,4,4,True,2,False,0,4,13681,15,False,0
Rafa,Hoz,female,62,True,1,0,2,6,True,2,False,1,3,14888,44,False,0
Debora,Parejo,female,80,False,2,0,2,1,False,2,False,0,1,17269,42,False,0
Atilio,Lumbreras,male,84,False,3,0,1,1,False,2,False,0,4,16160,28,False,0
Felipa,Olmo,female,75,False,4,0,0,4,False,2,False,0,2,18631,41,False,0
Domingo,Amo,male,59,True,3,0,0,1,False,2,False,0,3,26204,40,False,1
Candida,Gisbert,female,64,False,1,0,1,1,False,2,False,0,2,23280,41,False,0
Dolores,Alberdi,female,61,False,3,0,2,2,False,2,True,0,3,38521,40,False,0
Maria Pilar,Riquelme,unknown,66,False,2,0,0,1,False,1,False,0,2,13645,43,False,0
Emiliana,Alcalá,female,67,False,5,0,1,1,False,2,True,0,1,23730,41,False,0
Galo,Murillo,male,70,False,2,0,2,1,True,2,False,0,1,14808,41,False,0
Lorena,Pardo,female,77,True,6,0,1,4,True,2,False,0,4,30331,42,False,0
Odalys,Salas,unknown,64,False,1,0,2,1,False,3,False,0,4,27201,41,False,3
Ramona,Alemán,female,92,False,4,0,0,1,False,2,False,0,4,28284,33,False,2
Rufina,Llobet,female,61,False,6,0,1,1,True,2,False,0,5,20883,37,False,3
Marcos,Quirós,male,74,False,2,0,6,1,False,2,False,0,4,26894,38,False,0
Chelo,Quintanilla,female,61,False,4,0,2,4,False,1,False,0,5,39392,41,False,2
Mariana,Salcedo,female,70,False,3,0,1,1,True,2,False,0,4,17633,43,False,0
Rosalia,Cuenca,female,69,False,2,0,2,4,False,3,False,0,1,19738,42,False,0
Gregorio,Caparrós,male,60,False,2,0,2,1,False,2,False,0,3,16063,34,False,0
Alicia,Lerma,female,79,False,6,3,0,1,True,2,False,0,3,21073,34,False,0
Jordan,Rocha,male,68,False,6,0,2,4,False,2,False,0,1,12404,40,False,0
Jorge,Sanmartín,male,64,False,5,0,0,1,True,2,False,0,3,26029,41,False,0
Inocencio,Gelabert,male,78,False,6,0,2,1,False,2,False,0,3,23572,28,False,0
Sigfrido,Leon,male,64,False,5,0,2,1,False,2,False,0,3,23204,41,False,0
Dulce,Melero,female,95,False,1,2,1,1,True,2,False,0,3,24731,29,False,0
Anastasia,Tomás,female,67,False,5,0,4,1,False,3,False,0,3,26484,35,False,3
Fausto,Jurado,male,69,False,5,0,1,1,True,2,False,0,2,19567,40,False,0
Pascual,Porras,male,69,True,4,0,1,1,False,3,True,0,2,18805,28,False,2
Victoriano,Bellido,male,72,False,3,0,2,1,False,2,False,0,4,19276,41,False,0
Dominga,Sáez,female,71,False,1,0,0,1,False,3,False,0,1,16146,36,False,0
Nicodemo,Martín,male,79,False,4,2,2,4,False,2,False,0,4,23199,43,False,0
Nazaret,Ibañez,unknown,68,False,1,0,5,1,True,2,False,0,3,24090,43,False,2
Charo,Matas,unknown,58,False,6,0,1,4,False,1,False,0,4,12479,43,False,0
Nico,Batlle,male,77,False,4,0,2,1,False,2,True,0,3,14641,40,False,2
Vito,Palomino,male,61,False,3,0,6,1,False,2,False,0,4,20338,37,False,0
Lucila,Lorenzo,female,69,False,4,0,0,1,False,2,False,0,4,16187,44,False,3
Gaspar,Jiménez,male,64,False,4,0,2,1,True,3,True,1,2,14601,40,False,0
Elena,Alba,female,63,False,6,0,1,1,True,2,False,0,2,17363,41,False,0
Ema,Anglada,female,61,False,2,0,2,1,True,2,False,0,4,16412,39,False,0
Daniel,Mancebo,male,67,True,5,0,5,1,False,2,True,0,1,23306,36,False,3
Jovita,Río,female,61,False,4,0,2,4,True,3,False,0,4,12364,42,False,0
Olga,Ariño,female,94,False,1,0,5,1,False,3,False,0,2,12745,37,False,0
Pedro,Vilanova,male,74,True,5,0,2,1,True,3,True,0,2,13717,42,False,0
Roberta,Casanovas,female,82,False,5,0,2,1,False,2,True,0,3,30556,40,False,0
Toni,Campoy,male,99,False,5,0,1,4,False,3,False,0,1,16539,40,False,0
Dario,Gordillo,male,72,True,3,0,0,1,False,2,True,0,5,13080,41,False,0
Marcial,Angulo,male,67,False,6,0,1,1,True,2,False,0,5,21464,41,False,0
Haydee,Criado,female,69,False,6,0,1,4,False,2,False,0,3,14714,40,False,0
Heliodoro,Gabaldón,male,96,False,3,0,1,1,False,1,False,0,4,17703,41,False,0
Adriana,Lozano,female,65,False,5,0,2,4,False,2,False,0,3,30881,22,False,0
Juana,Pla,female,71,False,6,3,6,1,False,2,False,0,4,19382,43,False,0
Nestor,Riera,male,58,True,2,0,2,1,True,2,False,0,5,14805,26,False,0
Petrona,Acuña,female,63,False,4,0,1,1,True,3,False,0,3,23001,43,False,0
Jose Ignacio,Aparicio,unknown,60,True,6,0,1,4,False,2,False,0,1,12835,42,False,0
Nidia,Montoya,female,64,False,4,0,4,1,False,2,False,0,1,16495,41,False,0
Calixta,Cuesta,female,58,False,5,0,0,1,True,1,False,0,4,22012,19,False,0
Adriana,Oller,female,77,False,1,0,2,4,True,2,False,1,3,21787,30,False,0
Samu,Caparrós,male,67,False,5,0,5,1,False,2,False,0,2,17236,41,False,0
Alfredo,Palmer,male,68,False,6,0,2,1,False,2,False,0,4,16688,16,False,0
Ildefonso,Canals,male,58,True,3,0,2,1,False,2,False,0,4,25312,37,False,3
Abigail,Tormo,female,74,False,2,0,2,1,False,2,True,0,4,12448,41,False,0
Isabela,Bellido,female,78,True,3,0,0,1,False,2,False,0,3,28382,31,False,1
Camila,Ferrández,female,81,False,5,0,1,4,False,2,False,0,2,37212,40,False,3
Ciriaco,Puig,male,96,False,6,0,1,1,True,2,False,0,2,12720,41,False,0
Santos,Villalba,andy,69,False,6,0,2,1,False,3,False,0,2,18377,44,False,3
Violeta,Prada,female,61,False,5,0,1,1,False,2,False,0,5,16034,38,False,0
Lupita,Ávila,female,79,False,5,0,1,1,False,3,False,1,2,17707,40,False,0
Belen,López,unknown,60,False,3,0,2,1,False,2,False,0,1,19705,40,False,3
Artemio,Perera,male,59,False,5,0,2,4,True,2,True,0,4,20121,35,False,0
Magdalena,Talavera,female,60,False,2,0,2,4,False,3,False,0,5,20698,42,False,2
Iris,Quintana,female,61,False,4,0,2,1,False,2,False,0,1,11823,24,False,0
Adalberto,Arroyo,male,71,False,2,0,1,1,False,2,True,0,5,20730,39,False,0
Consuela,Olivé,female,64,False,4,0,2,1,False,2,False,0,4,29486,25,False,0
Nydia,Estévez,female,67,True,5,0,7,1,False,2,True,0,4,17922,43,False,0
Rolando,Arnaiz,male,71,True,5,0,1,1,False,2,True,1,4,20409,43,False,2
Maxima,Elías,unknown,80,False,1,0,1,1,False,2,False,0,4,11575,43,False,3
Odalis,Pallarès,mostly_female,74,False,1,0,2,1,True,2,False,0,4,19170,38,False,3
Ximena,Hurtado,female,61,True,2,0,8,1,True,2,False,0,5,11904,17,False,3
Juanita,Múgica,female,72,False,5,0,2,1,False,2,False,0,3,20262,40,False,0
Francisco Javier,Ledesma,unknown,58,False,2,0,1,1,False,3,False,0,4,11449,25,False,0
Fernando,Amorós,male,99,False,2,0,2,1,False,2,False,0,2,13979,43,False,0
Octavia,Corbacho,female,70,False,2,0,2,4,False,2,False,0,4,15099,43,False,0
Prudencio,Reguera,male,68,False,3,0,4,1,False,3,False,0,2,36414,40,False,0
Domitila,Cruz,female,77,False,3,0,2,1,False,2,False,0,1,12434,37,False,0
Moises,Rivero,male,68,False,2,0,2,1,False,2,True,0,2,16111,23,False,3
Iban,Paredes,male,82,True,6,0,0,1,True,2,False,0,4,11094,35,True,3
Nidia,Avilés,female,64,True,6,0,0,1,False,1,False,1,4,10999,42,False,0
Esther,Cortés,female,68,False,6,0,1,1,True,2,False,0,3,15919,39,False,2
Edelmiro,Ferrando,male,59,False,1,0,2,1,False,2,False,0,1,12644,42,False,0
Juan Antonio,Bayón,unknown,79,True,3,0,1,4,False,2,False,0,3,18621,31,False,0
Agustin,Martínez,male,73,False,6,0,1,1,False,2,False,0,3,12756,38,False,0
Consuelo,Neira,female,58,True,1,0,2,1,False,2,False,0,2,20738,40,False,0
Joel,Canet,male,75,False,5,0,2,4,False,2,True,0,2,26259,41,False,0
Roman,Fuentes,male,72,False,4,0,2,2,False,2,False,0,1,18608,41,False,0
Raquel,Rey,female,83,False,1,0,2,1,False,2,False,0,4,29547,35,False,3
Natalia,Costa,female,66,True,2,0,0,4,True,1,False,0,4,14677,35,False,0
Felipe,Domingo,male,75,False,6,0,1,1,False,1,False,0,1,16045,40,False,3
Cristobal,Escalona,unknown,68,False,5,0,1,1,False,3,False,0,3,11037,44,False,0
Genoveva,Anguita,female,66,False,6,0,2,1,True,2,False,0,3,18160,40,False,3
Jafet,Linares,male,68,False,2,0,7,4,False,3,False,1,3,19357,42,False,3
Ramon,Mena,male,75,True,4,0,0,2,False,1,False,0,4,14913,23,False,0
Jose Miguel,Manjón,unknown,60,False,6,0,2,2,True,2,False,0,3,22908,37,False,2
Bonifacio,Pol,male,67,False,2,0,2,2,True,1,False,0,1,12638,44,False,0
Josep,Osorio,male,62,False,6,0,2,1,False,2,False,0,4,23026,43,False,0
Pablo,Macías,male,60,True,3,0,0,1,False,3,False,0,1,15380,36,False,2
Azahar,Carbajo,unknown,59,False,2,3,2,1,True,2,False,0,4,18777,44,False,0
Lilia,Bernad,female,82,False,3,0,2,1,False,2,False,0,2,18269,32,False,2
Yago,Ariño,unknown,78,False,3,0,2,1,True,3,False,0,5,21043,43,False,0
Celestina,Gracia,female,81,False,6,0,1,1,False,2,False,0,1,14508,24,False,2
Chus,Pedrero,unknown,66,False,5,0,4,1,False,2,False,0,5,21324,35,False,0
Teodoro,Asenjo,male,63,False,6,0,2,1,True,3,False,0,2,14959,44,False,0
Jacinta,Ayuso,female,71,False,6,0,0,1,True,2,False,0,2,24954,42,False,0
Maria Pilar,Conde,unknown,62,False,1,2,0,4,False,2,True,0,3,17742,44,False,0
Santos,Rueda,andy,68,False,2,0,0,1,False,2,False,1,3,28395,37,False,0
Mateo,Cuadrado,male,60,False,4,0,0,1,False,3,False,0,3,22924,41,False,0
Ale,Rodriguez,male,84,False,6,0,2,1,False,3,False,0,4,13614,38,False,3
Lucio,Mulet,male,68,False,5,0,2,1,False,1,True,0,5,18779,16,False,0
Eva,Seguí,female,75,False,5,0,5,1,False,2,False,0,3,16346,39,False,0
Esteban,Borrego,male,76,False,6,0,2,1,False,2,False,0,3,27272,40,False,0
Mireia,Vicente,female,60,False,3,0,2,1,True,3,False,0,4,28265,31,False,0
Godofredo,Sabater,male,73,False,5,0,2,1,False,2,False,0,2,14762,41,False,3
Sabas,Trujillo,male,77,False,5,0,1,1,True,2,True,0,3,11757,43,False,3
Rosalinda,Barral,female,65,False,1,3,0,1,True,2,False,0,4,25859,19,False,0
Elvira,Baró,female,73,False,1,0,2,1,True,1,False,0,3,20812,44,False,0
Isabel,Escribano,female,64,False,2,0,0,1,False,1,False,0,4,25771,43,False,0
Adolfo,Julián,male,75,True,3,2,1,1,False,2,False,0,5,16914,35,False,0
Mirta,Iniesta,female,69,True,5,0,1,1,False,2,False,0,2,20568,17,False,0
Bautista,Morán,male,60,False,6,0,2,1,False,2,False,0,4,24334,24,False,0
Julia,Iborra,female,75,False,3,0,2,4,False,3,False,0,1,18389,36,False,0
Agustina,Salinas,female,73,False,6,0,0,1,False,1,False,0,2,21497,40,False,0
Lupe,Abellán,mostly_female,62,False,2,0,4,1,True,2,True,0,4,30728,30,False,2
Ruy,Vicente,male,58,False,6,0,4,1,True,2,False,0,4,23983,41,False,0
Gabino,Colomer,male,72,False,3,0,0,1,False,2,False,1,1,16677,41,False,3
Clotilde,Guardia,female,95,False,4,0,1,1,True,3,False,1,4,16473,31,False,3
Julie,Asenjo,female,61,True,1,0,2,1,True,2,False,0,3,22049,29,False,0
Eleuterio,Ortega,male,62,False,5,0,1,2,False,3,False,0,2,21447,42,False,0
Gonzalo,Fábregas,male,64,False,2,0,1,1,True,2,True,0,2,21896,42,False,3
Marisela,Torrecilla,female,70,False,5,0,2,1,False,3,False,0,3,14716,40,False,0
Gerardo,Seguí,male,64,False,1,3,0,1,False,2,False,0,2,18113,38,False,0
Yaiza,Manjón,unknown,76,False,4,0,4,4,False,2,False,0,3,20601,42,False,0
Renata,Leiva,female,77,False,5,0,2,1,False,2,True,0,4,17829,40,False,0
Agustina,Camino,female,59,False,4,0,2,1,False,3,False,1,1,19636,43,False,0
Isa,Ocaña,female,79,False,6,0,2,1,True,2,False,0,4,18425,43,False,0
Candelaria,Diaz,female,74,True,2,0,1,1,False,2,False,0,3,12871,32,False,0
Tristan,Arribas,male,75,False,3,0,2,1,False,2,False,0,3,19011,36,False,0
Maria,Bas,female,65,False,1,0,1,1,False,3,False,0,1,16639,37,False,0
Tecla,Cordero,female,65,False,1,0,2,1,False,1,False,0,5,29028,44,False,3
Susana,Torrijos,female,79,False,6,0,2,1,True,2,False,0,3,13859,39,False,0
Silvestre,Cáceres,male,72,False,5,0,1,1,False,2,False,0,5,26866,40,False,0
Anselma,Rosselló,female,66,True,5,0,3,1,False,1,False,0,3,17593,36,False,0
Climaco,Cózar,unknown,67,False,6,0,6,1,False,2,True,1,2,11305,40,False,0
Rufina,Moles,female,82,True,1,0,8,1,False,3,False,0,3,18635,40,False,0
Lupita,Jaume,female,69,True,3,0,1,1,False,2,False,0,4,20135,17,False,1
Fernando,Catalá,male,61,False,3,0,0,1,False,2,False,0,5,14410,34,False,0
Esperanza,Miró,female,62,False,2,0,3,1,False,2,True,0,1,17209,34,False,0
Catalina,Gimenez,female,68,False,1,0,1,1,False,2,True,0,3,21288,18,False,0
Abel,Blanch,male,68,False,1,0,2,1,True,3,False,0,4,23431,42,False,0
Martin,Cámara,male,91,False,6,0,1,1,True,2,False,0,3,23542,43,False,0
Sofia,Estrada,female,61,False,3,0,0,1,False,1,True,0,3,15322,38,False,3
Beatriz,Vicente,female,68,False,2,0,2,2,False,3,False,0,4,11422,43,False,0
Baudelio,Alfonso,male,75,False,4,0,2,1,False,1,False,0,3,11541,40,False,0
Maria Teresa,Mendizábal,unknown,58,False,1,0,2,1,False,2,False,0,2,16018,36,False,0
Regulo,Echeverría,unknown,64,False,3,0,2,1,False,2,True,0,3,39353,42,False,0
Plinio,Gonzalo,male,70,False,6,0,1,4,False,3,False,0,4,13434,44,False,0
Gonzalo,Ballester,male,58,False,6,0,0,1,False,2,False,1,3,39910,29,False,0
Xavier,Peñalver,male,72,False,4,0,2,1,False,2,False,0,4,23750,42,False,0
Xiomara,Álvaro,female,69,False,6,0,1,4,False,1,True,0,4,17408,36,False,0
Jose Miguel,Batlle,unknown,70,False,4,0,2,1,False,2,False,0,4,11945,44,False,0
Apolinar,Villaverde,male,82,False,3,0,2,2,False,2,False,0,4,16169,38,False,0
Eloy,Galan,male,90,False,4,0,2,4,False,2,False,1,3,14214,32,False,0
Onofre,Adadia,unknown,63,False,4,0,1,1,False,2,False,0,2,18571,41,False,0
Gaston,Camino,male,58,True,3,0,1,1,False,3,False,0,4,26238,40,False,0
Sancho,Bas,male,69,False,6,0,1,1,False,2,True,0,4,21193,41,False,0
Americo,Hierro,male,66,False,6,0,2,2,False,2,False,0,5,16223,44,False,2
Arsenio,Prat,male,81,True,2,0,0,4,False,2,False,0,2,31197,36,False,0
Albert,Estévez,male,75,False,6,0,0,4,False,2,False,0,4,13688,23,False,0
Celestino,Blasco,male,70,False,3,0,2,1,True,2,False,0,5,12223,44,False,0
Haydee,Serra,female,73,False,6,0,2,1,False,3,False,0,4,25772,44,False,3
Benita,Paz,female,69,False,4,2,1,4,False,2,False,0,3,21119,42,False,0
Nerea,Cid,female,58,False,1,0,1,1,False,2,False,0,1,25268,36,False,0
Agata,Ferrer,female,70,False,2,0,0,1,False,2,False,0,1,16661,38,False,2
Gabino,Patiño,male,64,False,5,0,1,4,False,2,True,0,3,16561,38,False,0
Amaya,Aznar,female,64,False,2,0,2,1,False,1,False,0,2,14575,44,False,0
Lorenza,Bosch,female,70,False,2,0,0,1,True,2,False,0,3,27914,18,False,0
Oscar,Valenciano,male,79,False,4,0,1,2,False,2,False,0,2,40460,38,False,3
Rufina,Salazar,female,62,False,2,0,0,1,False,3,False,0,4,19683,32,False,2
Aureliano,Llorente,male,67,True,4,0,0,1,False,2,False,0,3,26243,40,False,0
Prudencia,Cal,female,62,False,4,0,2,1,False,1,False,0,4,20911,37,False,0
Marcos,Alegre,male,75,True,6,0,2,1,True,3,False,0,1,15699,25,False,0
Arturo,Agullo,male,69,False,3,0,7,1,False,2,False,1,2,14821,44,False,2
Guadalupe,Cordero,female,87,False,4,0,1,4,False,2,False,0,4,20527,43,False,1
Nacho,Barba,male,60,False,5,2,2,1,False,2,False,0,1,12728,44,False,0
Efrain,Piñeiro,male,77,False,2,0,1,1,False,2,False,0,4,18869,28,False,0
Jacinto,Espinosa,male,63,False,6,0,2,1,True,3,False,0,3,18063,40,False,1
Eva,Sanchez,female,72,False,2,0,8,1,False,2,False,1,3,26251,41,False,0
Mateo,Artigas,male,77,False,6,0,4,1,False,2,False,0,3,13112,23,False,0
Natalio,Villar,male,76,True,5,0,2,1,False,2,False,0,3,32855,42,False,0
Morena,Amat,female,60,False,6,0,2,4,False,2,False,1,5,18458,43,False,0
Nerea,Daza,female,68,False,4,0,2,1,False,2,False,0,4,21239,22,False,0
Paca,Ayllón,female,59,True,3,0,2,4,False,2,False,0,4,33624,44,False,0
Crescencia,Borja,female,73,False,4,0,1,1,False,3,False,0,2,14202,25,False,3
Silvia,Solana,female,62,True,6,0,1,4,False,2,False,0,2,17814,19,False,0
Priscila,Noguera,female,75,False,3,0,5,4,False,3,True,0,4,22284,32,False,0
Augusto,Escamilla,male,60,False,5,0,1,1,False,3,False,0,1,16108,41,False,0
Clotilde,Cuadrado,female,70,True,4,0,1,4,False,2,False,0,4,17336,33,False,0
Apolonia,Carlos,female,75,True,4,0,2,2,False,2,False,0,3,14123,43,False,0
Roque,Fabregat,male,58,False,4,0,2,1,False,2,True,0,1,15822,43,False,3
Nacio,Amador,unknown,83,False,4,0,1,1,True,2,False,0,3,25046,40,False,3
Catalina,Neira,female,72,False,2,0,2,1,False,3,False,0,3,17158,41,False,0
Duilio,Robles,male,75,True,3,0,2,1,True,2,False,0,4,23103,36,False,0
Andrea,Melero,female,66,False,2,0,1,1,False,1,False,0,3,28029,40,False,3
Gertrudis,Pérez,female,60,False,2,2,2,1,False,2,False,0,2,25967,39,False,0
Ciro,Garrido,male,69,True,2,0,2,1,False,2,False,0,5,14032,40,False,0
Jimena,Castejón,female,74,False,2,0,2,1,False,2,False,0,3,25630,36,False,3
Elpidio,Seco,male,78,False,3,0,2,2,False,2,False,0,2,14369,36,False,3
Hilda,Bolaños,female,59,False,2,0,7,1,True,1,False,0,3,14054,41,False,0
Cesar,Barco,male,71,True,3,0,0,1,False,3,False,0,3,19434,35,False,0
Flavio,Garriga,male,71,False,1,0,1,1,True,2,False,1,5,30504,26,False,2
Regulo,Rodriguez,unknown,84,False,3,0,1,1,False,1,False,0,1,21593,44,False,0
Borja,Barrera,male,76,False,1,0,2,4,True,2,False,1,3,12935,33,False,0
Severino,Daza,male,59,False,5,0,0,1,False,2,False,0,2,20791,35,False,3
Rodolfo,Llopis,male,83,False,6,0,2,1,False,2,False,0,2,27689,44,False,0
Quique,Perales,male,58,False,3,0,2,1,True,2,False,0,3,18374,36,False,0
Josefa,Caballero,female,63,False,2,0,2,1,True,3,False,0,5,11671,31,False,0
Jacinto,Granados,male,79,False,4,0,0,1,True,1,False,0,4,18963,41,False,0
Isaias,Garcia,male,82,False,6,0,8,4,False,3,False,0,3,14727,40,False,3
Fausto,Pedro,male,66,False,4,0,0,1,True,2,False,0,2,18165,42,False,0
Ana,Escobar,female,72,True,1,0,2,1,False,2,False,0,4,19692,35,False,0
Atilio,Mir,male,73,False,6,0,2,1,False,3,False,0,5,21337,41,False,0
Bibiana,Alemany,female,73,False,5,0,2,1,True,3,True,0,4,16218,40,False,1
Victoriano,Soler,male,93,False,4,0,0,1,False,1,False,0,3,18554,42,False,1
Juan Carlos,Romeu,unknown,63,True,4,0,1,1,True,3,False,0,1,19412,29,False,0
Renata,Garriga,female,75,False,4,0,2,2,True,2,False,0,2,19828,38,False,3
Nazaret,Mariscal,unknown,73,False,4,0,2,1,True,3,True,0,1,24828,39,False,0
Amaro,Barroso,male,60,False,2,0,1,2,False,2,False,0,3,14866,41,False,3
Romulo,Segovia,unknown,82,False,6,0,0,1,False,2,False,0,1,16693,44,False,0
Jordana,Cruz,female,70,False,1,0,2,4,True,2,False,0,3,16336,43,False,0
Cecilio,Pinedo,male,60,False,1,0,2,1,True,2,False,0,2,14070,40,False,3
Raul,Sancho,male,88,False,1,0,0,1,False,2,False,0,2,21533,32,False,0
Pascuala,Torrecilla,female,60,False,1,0,2,4,True,2,False,0,3,16957,42,False,0
Silvia,Roca,female,59,False,3,3,8,1,False,2,False,0,3,27768,29,False,0
Obdulia,Quevedo,female,65,False,1,0,5,4,False,3,False,0,1,15323,42,False,0
Placido,Puente,male,92,False,3,0,2,1,False,3,False,0,3,18283,41,False,0
Isidora,Bas,female,75,False,2,0,0,1,True,2,False,0,2,17225,40,False,3
Ruy,Jordán,male,90,False,2,0,7,1,True,3,False,0,4,16653,28,False,0
Abilio,Palomino,male,69,False,5,0,5,4,True,2,False,2,2,32043,36,False,0
Pascuala,Llabrés,female,58,False,6,0,1,1,False,2,True,0,2,18353,38,False,0
Patricia,Maestre,female,61,False,1,0,8,2,False,2,False,0,2,17364,25,False,0
Aroa,Gálvez,unknown,67,False,3,0,0,1,False,2,False,0,2,23653,42,False,0
Jose Carlos,Jover,unknown,84,False,4,0,1,1,False,3,False,0,4,16002,44,False,1
Azahar,Zamorano,unknown,83,False,5,0,1,1,False,3,False,0,4,19492,42,False,0
Segismundo,Feijoo,unknown,79,False,6,0,2,1,False,2,True,0,3,16038,33,False,0
Gisela,Rozas,female,75,False,3,0,1,1,False,2,True,0,2,17461,44,False,2
Enrique,Moles,male,70,False,3,0,2,1,False,3,False,0,2,12877,41,False,0
Marisol,Perea,female,60,False,4,0,1,1,True,1,True,1,3,12685,21,False,0
Manuel,Gilabert,male,69,False,4,0,2,1,False,3,False,0,1,17380,42,False,0
Lalo,Salazar,unknown,58,False,3,0,2,1,False,2,False,0,4,18008,41,False,2
Lucho,Pou,unknown,69,False,4,0,2,1,False,1,False,0,5,20623,43,False,3
Salomon,Ferrándiz,male,71,False,6,0,1,4,False,2,False,1,3,18943,42,False,0
Marco,Mancebo,male,78,False,6,0,2,1,True,3,True,0,3,18810,44,False,0
Felisa,Conde,female,62,True,4,0,2,1,True,2,False,0,1,41008,31,False,0
Tadeo,Cabrera,male,70,False,2,0,0,1,True,2,False,0,1,29369,44,False,3
Jose Angel,Llanos,unknown,63,False,5,0,2,1,False,2,False,0,1,22418,35,False,0
Leticia,Donoso,female,60,False,1,2,2,1,False,2,False,0,1,12268,40,False,0
Enrique,Salvador,male,71,False,2,0,2,1,False,2,False,0,2,25642,33,False,3
Maura,Sacristán,female,98,False,2,0,2,1,False,3,True,0,4,21481,26,False,0
Cirino,Martín,male,59,False,2,0,1,1,False,3,False,0,3,26106,33,False,0
Lorenzo,Macias,male,68,False,1,0,1,1,False,3,False,0,1,26521,42,False,0
Trinidad,Ariza,female,63,False,5,0,8,4,True,2,False,0,2,14788,25,False,3
Adriana,Castellanos,female,58,False,6,0,1,1,True,2,True,0,5,18258,19,False,3
Candida,Priego,female,68,False,3,0,5,4,False,2,False,0,2,16623,37,False,0
Flavia,Durán,female,66,False,1,2,0,2,True,2,False,0,1,13019,43,False,0
Danilo,Ribes,male,64,False,5,0,2,1,True,2,False,0,4,22101,36,False,3
Petrona,Costa,female,83,False,4,0,2,4,False,2,False,0,4,26846,40,False,0
Nelida,Contreras,unknown,84,False,1,2,2,2,False,1,False,0,4,20128,24,False,0
