viaje_id,jubilado_id,nombre,apellido,edad,pension_anual,años_tributados,numero_propiedades,nacionalidad_española,geografico_id,ciudad,comunidad_autonoma,es_costa,cantidad_hijos,estado_civil,participacion_anterior,maltrato,tipo_discapacidad,enfermedad_nivel,historial_judicial,endeudamiento,participacion_voluntariado,fumador,preferencia_internacional,preferencia_viaje_1,preferencia_viaje_2,preferencia_viaje_3,participacion_activa,mes_ultimo_viaje,puntos
124,93078,Maria,Losada,71,15637.0,44,2,True,8,Sevilla,Andalucia,False,6,Casado,False,False,Grado 0,Media,Sin delitos,False,True,True,False,124,27,23,False,,42.68134901148242
124,24278,Geronimo,Reig,70,14381.0,42,1,True,51,Madrid,Comunidad de Madrid,False,5,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,124,132,127,False,,42.23012317426763
124,70345,Elvira,Gallart,95,13006.0,41,1,True,38,Gerona,Cataluna,False,3,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,True,False,124,7,39,False,,42.12
124,22725,Hipolito,Barrios,89,14797.0,38,1,True,51,Madrid,Comunidad de Madrid,False,3,Casado,False,False,Grado 1,Media,Sin delitos,False,False,False,False,124,146,76,False,,41.76
124,89480,Concepcion,Guzman,79,14005.0,41,1,True,51,Madrid,Comunidad de Madrid,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,124,150,58,False,,41.12
124,53220,Jennifer,Borrás,78,19094.0,40,2,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,124,47,16,False,,40.8328076424886
124,45830,Eladio,Baeza,76,11050.0,43,1,True,4,Granada,Andalucia,False,2,Viudo,True,False,Grado 0,Leve,Sin delitos,False,True,False,False,124,138,120,False,,40.69874371271182
124,66383,Vicente,Ricart,81,26477.0,42,2,True,1,Almeria,Andalucia,True,6,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,124,28,77,False,,40.49
124,41344,Dimas,Lara,87,13907.0,41,1,True,51,Madrid,Comunidad de Madrid,False,0,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,124,66,25,False,,40.37
124,92565,Jose Luis,Bárcena,69,12245.0,40,2,True,51,Madrid,Comunidad de Madrid,False,6,Casado,False,False,Grado 3,Leve,Sin delitos,False,False,False,True,124,92,122,False,,40.034171052198126
124,14027,Urbano,Fuente,92,14359.0,43,1,True,25,Cuenca,Castilla-La Mancha,False,1,Viudo,True,False,Grado 0,Leve,Sin delitos,False,True,False,True,124,95,107,False,,39.86
124,35922,Walter,Pozuelo,79,17713.0,42,1,True,37,Barcelona,Cataluna,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,124,132,87,False,,39.49
124,36498,Rosalina,Menendez,77,20965.0,44,1,True,9,Huesca,Aragon,False,1,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,124,126,103,False,,39.312917775298494
124,46394,Alfonso,Carreras,83,13466.0,42,1,True,51,Madrid,Comunidad de Madrid,False,2,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,True,124,69,96,False,,39.24
124,39245,Purificacion,Carvajal,82,14313.0,44,1,True,51,Madrid,Comunidad de Madrid,False,1,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,124,46,144,False,,39.230000000000004
124,9113,Emelina,Burgos,72,17777.0,43,4,True,32,Salamanca,Castilla y Leon,False,7,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,124,75,144,False,,39.02790956163169
124,13038,Aurelio,Giner,80,11924.0,44,1,True,13,Gijon,Principado de Asturias,True,0,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,124,17,8,False,,38.980000000000004
124,89721,Toni,Portillo,82,16973.0,33,3,True,22,Santander,Cantabria,True,7,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,124,43,46,False,,38.91
124,54839,Teresa,Millán,70,16041.0,41,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,True,False,124,102,56,False,,38.86012317426763
124,89876,Teresita,Río,64,18368.0,42,1,True,6,Jaen,Andalucia,False,7,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,True,124,36,48,False,,38.821429624318945
124,5515,Adolfo,Palau,69,11066.0,42,2,True,51,Madrid,Comunidad de Madrid,False,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,124,60,21,False,,38.77417105219813
124,99070,Yago,Martin,98,12130.0,38,1,True,12,Oviedo,Principado de Asturias,False,4,Casado,False,False,Grado 0,Leve,Leve,False,False,False,False,124,83,28,False,,38.76
124,60243,Timoteo,Amigó,73,14885.0,43,1,True,61,America,America,True,2,Casado,False,True,Grado 0,Leve,Sin delitos,False,True,False,False,124,52,5,False,,38.74986652802823
125,45451,Joel,Durán,73,12970.0,36,2,True,40,Tarragona,Cataluna,True,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,125,11,91,False,,39.65986652802823
125,38919,Benigno,Muñoz,73,19663.0,42,2,True,43,Valencia,Comunidad Valenciana,True,6,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,125,43,70,False,,39.37986652802823
125,71150,Casemiro,Pina,77,11193.0,44,1,True,27,Toledo,Castilla-La Mancha,False,8,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,125,105,37,True,Marzo,38.8129177752985
125,83511,Paca,Márquez,63,18331.0,41,1,True,9,Huesca,Aragon,False,7,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,125,2,109,False,,38.7758773439532
125,87918,Victor,Vila,84,11547.0,43,2,True,29,Burgos,Castilla y Leon,False,2,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,125,100,35,False,,38.36
125,6610,Guadalupe,Ariño,75,13164.0,44,0,True,15,Menorca,Islas Baleares,True,2,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,True,125,100,105,False,,38.330220099488514
125,13384,Barbara,Lumbreras,82,14227.0,43,4,True,37,Barcelona,Cataluna,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,True,125,106,48,False,,38.11
125,55875,Virginia,Prats,73,15921.0,40,2,True,20,El Hierro,Canarias,True,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,True,False,125,85,17,False,,37.88986652802823
125,25620,Heliodoro,Carreño,80,16552.0,41,1,True,59,Melilla,Melilla,True,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,140,125,101,False,,37.87
125,8322,Melchor,Blasco,67,13720.0,44,2,True,43,Valencia,Comunidad Valenciana,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,125,133,20,False,,37.86784744164585
125,59781,Tomasa,Arranz,81,13982.0,44,1,True,51,Madrid,Comunidad de Madrid,False,1,Casado,False,False,Grado 3,Leve,Sin delitos,False,False,False,True,125,40,63,False,,37.730000000000004
125,75856,Cintia,Lledó,74,14521.0,38,2,True,50,Logrono,La Rioja,False,5,Soltero,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,125,36,81,False,,37.62728232766872
125,52964,Isidro,Paredes,83,16710.0,41,2,True,43,Valencia,Comunidad Valenciana,True,1,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,125,115,73,False,,37.37
125,19527,Casemiro,Bermúdez,83,14310.0,41,2,True,50,Logrono,La Rioja,False,0,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,125,44,89,False,,37.37
125,48235,Fulgencio,Viñas,58,13270.0,42,2,False,37,Barcelona,Cataluna,True,8,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,125,1,11,False,,37.34
125,21652,Iris,Montesinos,78,12144.0,38,1,True,17,Formentera,Islas Baleares,True,2,Soltero,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,125,30,52,False,,37.0928076424886
125,84748,Julian,Polo,69,23850.0,43,2,True,55,Alava,Pais Vasco,False,6,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,125,3,124,False,,36.894171052198125
125,81562,Silvestre,Bermejo,75,11707.0,44,2,True,42,Castellon,Comunidad Valenciana,True,2,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,125,79,13,False,,36.830220099488514
126,33753,Alejandra,Jimenez,99,15935.0,40,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,True,126,95,76,False,,42.0
126,25605,Vanesa,Cortés,92,11605.0,42,1,True,6,Jaen,Andalucia,False,0,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,True,False,126,110,62,False,,41.74
126,19356,Ingrid,Bárcena,90,12343.0,40,2,True,11,Zaragoza,Aragon,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,126,97,142,False,,41.25
126,90701,Tecla,Figueras,73,20599.0,41,0,True,10,Teruel,Aragon,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,126,82,147,False,,41.009866528028226
126,31615,Brigida,Torralba,81,13463.0,42,2,True,34,Soria,Castilla y Leon,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,126,90,95,False,,40.99
126,37917,Jorge,Mascaró,69,11249.0,44,1,True,15,Menorca,Islas Baleares,True,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,126,17,44,False,,40.76417105219812
126,10824,Cruz,Puente,84,12345.0,40,1,True,26,Guadalajara,Castilla-La Mancha,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,126,13,45,False,,40.75
126,20738,Nico,Figueroa,76,13328.0,42,1,True,3,Cordoba,Andalucia,False,3,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,True,False,126,29,90,False,,40.57874371271181
126,98316,Amor,Delgado,83,13942.0,44,1,True,11,Zaragoza,Aragon,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,126,27,91,False,,40.480000000000004
126,41582,Aureliano,Criado,93,12927.0,23,1,True,23,Albacete,Castilla-La Mancha,False,7,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,True,True,126,91,102,False,,39.96
126,80013,Lupe,Vega,78,15492.0,41,0,True,26,Guadalajara,Castilla-La Mancha,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,False,True,False,126,61,18,False,,39.9528076424886
126,10252,Maxi,Cabezas,69,11064.0,43,1,True,34,Soria,Castilla y Leon,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,126,138,55,False,,39.894171052198125
127,79801,Angelica,Lillo,96,23020.0,43,1,True,16,Ibiza,Islas Baleares,True,5,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,127,58,65,False,,40.61
127,54517,Felicia,Pastor,69,11640.0,43,2,True,53,Cartagena,Region de Murcia,True,2,Viudo,False,False,Grado 3,Leve,Sin delitos,False,True,False,True,127,61,59,False,,39.644171052198125
127,17304,Rosalia,Bautista,95,21262.0,41,1,True,43,Valencia,Comunidad Valenciana,True,4,Soltero,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,127,45,15,False,,39.12
127,32474,Americo,Palomar,67,15872.0,44,1,True,48,Orense,Galicia,True,0,Viudo,False,True,Grado 0,Media,Sin delitos,False,True,False,False,127,52,70,False,,39.11784744164585
127,16638,Valerio,Sarmiento,70,11846.0,40,1,True,53,Cartagena,Region de Murcia,True,5,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,127,27,12,False,,38.99012317426763
127,83384,Perla,Quintanilla,93,18798.0,44,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 1,Leve,Sin delitos,False,False,False,True,127,16,129,False,,38.980000000000004
127,5397,Chelo,Losada,72,16033.0,42,2,True,40,Tarragona,Cataluna,True,7,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,True,127,26,105,False,,38.90790956163169
127,59090,Edelmiro,Gonzalez,69,11886.0,43,1,True,12,Oviedo,Principado de Asturias,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,127,78,24,False,,38.894171052198125
127,36086,Clara,Casal,91,12303.0,41,2,True,25,Cuenca,Castilla-La Mancha,False,2,Casado,False,True,Grado 0,Media,Sin delitos,False,False,False,False,127,94,76,False,,38.87
127,92917,Bernardo,Rosado,78,19459.0,41,1,True,17,Formentera,Islas Baleares,True,2,Viudo,False,False,Grado 3,Ninguna,Sin delitos,False,False,False,False,127,49,150,False,,38.4528076424886
128,3430,Roxana,Benito,73,12328.0,43,1,True,57,Vizcaya,Pais Vasco,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,128,49,12,False,,39.74986652802823
128,21398,Isaias,Cobo,77,15472.0,40,1,True,52,Murcia,Region de Murcia,True,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,True,128,96,87,False,,38.8329177752985
128,55190,Jose Luis,Perera,79,13164.0,40,2,True,51,Madrid,Comunidad de Madrid,False,2,Soltero,False,False,Grado 0,Media,Sin delitos,False,True,False,False,128,145,87,False,,38.75
128,91239,Maria Luisa,Fábregas,84,17088.0,37,1,True,37,Barcelona,Cataluna,True,3,Soltero,False,True,Grado 0,Media,Sin delitos,False,True,True,True,128,29,55,False,,38.64
128,33307,Heraclio,Vera,84,13907.0,42,1,True,16,Ibiza,Islas Baleares,True,2,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,128,8,138,False,,37.99
128,69768,Guiomar,Díaz,79,18471.0,44,1,True,51,Madrid,Comunidad de Madrid,False,6,Soltero,False,False,Grado 0,Media,Leve,False,False,True,False,128,70,142,False,,37.980000000000004
128,32357,Jose,Izquierdo,74,13165.0,38,1,True,57,Vizcaya,Pais Vasco,True,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,128,71,69,False,,37.87728232766872
128,15720,Ofelia,Huertas,87,18117.0,42,1,True,3,Cordoba,Andalucia,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,128,87,118,False,,37.74
128,12265,Agueda,Moll,78,17575.0,43,2,True,53,Cartagena,Region de Murcia,True,4,Soltero,False,False,Grado 3,Leve,Sin delitos,False,False,False,True,128,140,41,False,,37.6928076424886
128,93546,Joaquin,Arrieta,80,14809.0,41,2,True,43,Valencia,Comunidad Valenciana,True,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,128,111,44,False,,37.62
128,75474,Cruz,Juan,78,13005.0,42,1,True,18,Las Palmas,Canarias,True,8,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,128,136,42,True,Marzo,37.572807642488605
128,33137,Charo,Alvarado,77,20362.0,40,1,True,37,Barcelona,Cataluna,True,6,Casado,False,False,Grado 0,Media,Sin delitos,False,True,True,True,68,128,29,False,,37.3329177752985
128,25964,Dario,Company,80,18090.0,36,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,128,125,147,False,,37.269999999999996
128,54841,Dolores,Ayala,84,14969.0,44,2,True,3,Cordoba,Andalucia,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,True,False,128,88,124,False,,37.230000000000004
128,99643,Josue,Heras,82,18466.0,44,2,True,12,Oviedo,Principado de Asturias,False,2,Viudo,False,False,Grado 3,Leve,Sin delitos,False,False,True,False,128,11,121,False,,37.230000000000004
128,21726,Pepito,Francisco,78,18070.0,41,1,True,37,Barcelona,Cataluna,True,5,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,True,False,128,35,39,False,,37.2028076424886
128,81841,Silvestre,Frías,82,12398.0,41,1,True,15,Menorca,Islas Baleares,True,5,Viudo,False,False,Grado 0,Ninguna,Leve,False,False,False,False,1,102,128,False,,37.12
128,69986,Miriam,Crespi,84,11441.0,43,2,True,26,Guadalajara,Castilla-La Mancha,False,1,Soltero,False,False,Grado 0,Media,Sin delitos,False,False,False,True,128,1,118,False,,37.11
128,61531,Glauco,Vicente,68,17969.0,44,3,True,43,Valencia,Comunidad Valenciana,True,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,128,59,142,False,,37.06343234494119
128,80917,Emma,Rosell,77,17117.0,43,1,True,6,Jaen,Andalucia,False,2,Casado,False,False,Grado 1,Leve,Sin delitos,False,True,False,False,128,8,129,False,,36.6929177752985
128,84279,Josep,Machado,78,20997.0,43,1,True,51,Madrid,Comunidad de Madrid,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,128,9,98,False,,36.6928076424886
129,84155,Olga,Pellicer,83,20532.0,42,2,True,15,Menorca,Islas Baleares,True,2,Viudo,False,False,Grado 1,Media,Sin delitos,False,True,False,True,129,48,93,False,,41.24
129,56702,Gema,Mariño,84,20874.0,42,1,True,7,Malaga,Andalucia,True,4,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,129,127,140,False,,40.99
129,90340,Cornelio,Arteaga,72,15763.0,44,2,True,3,Cordoba,Andalucia,False,6,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,129,18,68,False,,39.89790956163169
129,81935,Maximiliano,Alarcón,89,13673.0,42,1,True,57,Vizcaya,Pais Vasco,True,8,Viudo,False,False,Grado 0,Ninguna,Sin delitos,True,False,False,True,129,25,108,False,,39.74
129,93316,Margarita,Requena,96,19025.0,44,0,True,4,Granada,Andalucia,False,0,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,129,133,91,False,,39.730000000000004
129,55108,Perlita,Gomila,84,11286.0,44,1,True,59,Melilla,Melilla,True,1,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,129,131,109,False,,39.230000000000004
129,41139,Pilar,Garcés,78,13877.0,44,1,True,17,Formentera,Islas Baleares,True,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,129,45,134,False,,39.06280764248861
129,46144,Jose Ramon,Mora,78,15703.0,44,1,True,8,Sevilla,Andalucia,False,1,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,129,116,120,False,,38.81280764248861
129,17316,Bernarda,Mercader,77,19584.0,43,1,True,18,Las Palmas,Canarias,True,1,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,129,52,98,False,,38.4429177752985
129,28732,Regina,Morante,67,12869.0,36,2,True,1,Almeria,Andalucia,True,8,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,129,86,47,False,,38.157847441645856
129,27233,Carmela,Barón,79,16806.0,36,1,True,29,Burgos,Castilla y Leon,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,129,58,75,False,,38.019999999999996
129,16191,Concepcion,Murcia,99,19626.0,44,2,True,37,Barcelona,Cataluna,True,6,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,134,129,77,False,,37.980000000000004
129,35513,Amaro,Piquer,86,12613.0,43,1,True,8,Sevilla,Andalucia,False,0,Casado,False,False,Grado 2,Leve,Sin delitos,False,True,False,False,129,53,106,False,,37.86
129,75751,Dolores,Velázquez,75,19753.0,40,2,True,36,Zamora,Castilla y Leon,False,3,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,129,60,114,False,,37.60022009948851
129,18512,Salomon,Fabra,78,20052.0,42,1,True,37,Barcelona,Cataluna,True,5,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,True,129,132,16,False,,37.072807642488605
129,44710,Coral,Pinedo,69,11669.0,40,2,True,39,Lerida,Cataluna,False,6,Casado,False,False,Grado 3,Ninguna,Sin delitos,False,True,False,False,1,129,128,False,,37.034171052198126
129,74995,Gaston,González,84,20528.0,43,1,True,50,Logrono,La Rioja,False,2,Casado,False,False,Grado 1,Media,Sin delitos,False,False,False,False,129,93,26,False,,36.86
129,59991,Luis,Valero,82,18174.0,43,2,True,13,Gijon,Principado de Asturias,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,129,139,67,False,,36.86
129,68952,Mercedes,Duarte,98,16777.0,44,1,True,16,Ibiza,Islas Baleares,True,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,8,129,68,False,,36.730000000000004
129,70156,Brigida,Puig,75,11804.0,43,1,True,41,Alicante,Comunidad Valenciana,True,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,True,False,129,128,27,False,,36.71022009948851
129,60545,Coral,Téllez,66,11214.0,43,2,True,51,Madrid,Comunidad de Madrid,False,5,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,129,30,58,False,,36.557357413059194
129,88394,Esther,Iniesta,94,18993.0,38,1,True,51,Madrid,Comunidad de Madrid,False,5,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,129,17,96,False,,36.51
129,53213,Marcia,Tejera,73,21239.0,42,2,True,40,Tarragona,Cataluna,True,5,Viudo,False,True,Grado 3,Leve,Sin delitos,False,False,True,False,139,133,129,False,,36.37986652802823
130,84711,Nazaret,Torralba,81,15386.0,40,0,True,56,Guipuzcoa,Pais Vasco,True,6,Casado,True,False,Grado 0,Media,Sin delitos,False,True,False,True,130,21,22,False,,41.0
130,27990,Juliana,Santamaría,81,15801.0,42,2,True,44,Badajoz,Extremadura,False,2,Casado,False,True,Grado 0,Leve,Sin delitos,False,True,False,False,130,87,85,False,,39.99
130,27991,Prudencia,Fonseca,78,12934.0,41,2,True,43,Valencia,Comunidad Valenciana,True,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,130,51,122,False,,39.7028076424886
130,80493,Carlota,Rosado,81,12351.0,42,1,True,30,Leon,Castilla y Leon,False,5,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,130,55,49,False,,39.49
130,85194,Josep,Abad,71,13755.0,35,2,True,17,Formentera,Islas Baleares,True,6,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,130,33,75,False,,38.85134901148242
130,35190,Fabiana,Murcia,71,20414.0,41,1,True,17,Formentera,Islas Baleares,True,7,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,130,29,73,False,,38.82134901148242
130,68432,Clementina,Merino,82,12263.0,43,1,True,43,Valencia,Comunidad Valenciana,True,4,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,136,130,143,False,,38.61
130,65668,Raquel,Ribera,77,18013.0,42,2,True,37,Barcelona,Cataluna,True,7,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,130,69,66,False,,38.32291777529849
130,40507,Felix,Mendez,83,20364.0,42,1,True,53,Cartagena,Region de Murcia,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,True,True,130,52,14,False,,38.24
130,82894,Regina,Mate,78,19830.0,44,1,True,45,Caceres,Extremadura,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,130,36,37,False,,38.06280764248861
130,83261,Perla,Raya,83,12967.0,30,0,True,59,Melilla,Melilla,True,6,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,36,130,126,False,,38.05
130,69088,Candido,Aguilera,79,11988.0,44,1,True,37,Barcelona,Cataluna,True,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,140,130,56,False,,37.980000000000004
130,80720,Beatriz,Calleja,64,13690.0,43,2,True,22,Santander,Cantabria,True,8,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,130,97,79,False,,37.94142962431894
130,37698,Cloe,Andrade,74,12047.0,36,1,True,11,Zaragoza,Aragon,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,130,63,33,False,,37.63728232766873
130,57519,Nieves,Echeverría,74,12423.0,40,4,True,51,Madrid,Comunidad de Madrid,False,8,Casado,False,False,Grado 1,Leve,Sin delitos,False,False,False,False,130,117,13,False,,37.367282327668725
130,33416,Eli,Arroyo,77,12309.0,40,1,True,37,Barcelona,Cataluna,True,7,Viudo,False,False,Grado 0,Leve,Sin delitos,True,False,False,False,130,91,40,False,,37.3329177752985
130,35799,Adoracion,Torrijos,76,18149.0,35,1,True,53,Cartagena,Region de Murcia,True,8,Soltero,False,False,Grado 0,Media,Sin delitos,False,False,False,False,5,130,126,False,,37.238743712711816
131,23359,Noelia,Carnero,77,17270.0,37,1,True,51,Madrid,Comunidad de Madrid,False,8,Casado,False,False,Grado 0,Media,Sin delitos,False,False,True,False,131,76,33,False,,42.2229177752985
131,50157,Inmaculada,Roca,87,20685.0,42,2,True,28,Avila,Castilla y Leon,False,2,Casado,False,False,Grado 1,Media,Sin delitos,False,True,False,False,131,114,133,False,,41.24
131,14520,Raimundo,Cal,72,12299.0,44,2,True,45,Caceres,Extremadura,False,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,True,True,131,28,86,False,,41.14790956163169
131,19539,Epifanio,Carbajo,79,20596.0,43,2,True,37,Barcelona,Cataluna,True,8,Viudo,True,False,Grado 0,Media,Sin delitos,False,False,False,False,131,122,93,False,,41.11
131,98912,Sebastian,Roselló,84,19040.0,42,2,True,35,Valladolid,Castilla y Leon,False,1,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,131,49,78,False,,40.74
131,44137,Reyes,Luque,84,12333.0,35,2,True,23,Albacete,Castilla-La Mancha,False,2,Viudo,False,False,Grado 2,Leve,Sin delitos,False,False,False,False,131,68,149,False,,40.65
131,75408,Pepe,Rosado,80,15239.0,41,2,True,27,Toledo,Castilla-La Mancha,False,2,Casado,False,False,Grado 1,Media,Sin delitos,False,False,False,False,131,85,22,False,,40.37
131,71151,Anibal,Rey,82,11922.0,42,2,True,1,Almeria,Andalucia,True,5,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,131,94,62,False,,39.74
131,63940,Adriana,Bernat,77,15692.0,44,1,True,10,Teruel,Aragon,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,131,53,70,False,,39.562917775298494
131,36956,Alejandro,Millán,69,11545.0,35,1,True,54,Pamplona,Comunidad Foral de Navarra,True,7,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,True,131,108,37,False,,39.184171052198124
131,9489,Catalina,Herrera,78,16022.0,42,1,True,4,Granada,Andalucia,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,True,131,142,138,False,,39.072807642488605
131,59307,Gabriel,Antón,73,16328.0,43,5,True,48,Orense,Galicia,True,7,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,131,91,145,False,,38.99986652802823
131,27769,Belen,Narváez,76,13015.0,41,1,True,44,Badajoz,Extremadura,False,0,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,131,20,45,False,,38.958743712711815
131,69340,Teresita,Casado,76,16165.0,42,1,True,6,Jaen,Andalucia,False,4,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,131,109,48,False,,38.82874371271181
131,61896,Magdalena,Gallart,83,17549.0,44,1,True,29,Burgos,Castilla y Leon,False,2,Viudo,True,False,Grado 0,Media,Sin delitos,False,False,False,False,131,126,93,False,,38.730000000000004
131,64685,Prudencia,Valero,84,15050.0,40,2,True,8,Sevilla,Andalucia,False,5,Soltero,False,False,Grado 0,Media,Sin delitos,False,False,False,False,34,137,87,False,,38.5
131,62708,Artemio,Pacheco,84,20179.0,40,3,True,45,Caceres,Extremadura,False,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,131,83,140,False,,38.5
132,55088,Manola,Pombo,80,14779.0,41,2,True,9,Huesca,Aragon,False,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,True,False,132,60,7,False,,39.87
